Monitoramento e Diagnóstico - ECU v2.0

Data: 04/06/2016
Hora: 11:49

Versão da aplicação: 2.6.5.0
Firmware Gerenciamento: 1.5.5
Firmware Sincronismo: 1.2.8
Firmware Comunicação: 1.3.1

Ensaio para identificação do sistema 'veículo+ECUv2'
Entrada u(t): Ref de Torque (pedal)
Saída y(t): Velocidade (km/h)
Taxa de amostragem (ms): 50
Tempo de medição (s): 40
Instante do degrau (s): 5
Amplitude do degrau: 35
Marcha Engatada: 3
Modo de operação: Normal
Temperatura do Motor: 90,10ºC

t0_Aquisicao(ms); tf_Aquisicao(ms); RefTorque; Veloc(km/h); RefTorque (ECU); Rotacao; RefVB; VB; MAP(kPa); Tinj(ms);
32978; 32989; 35,00; 102; 34,90; 4909; 937; 936; 28,60; 4,80;
33029; 33037; 35,00; 102; 34,90; 4918; 937; 937; 28,16; 4,83;
33078; 33085; 35,00; 101; 34,90; 4909; 937; 937; 27,82; 4,79;
33129; 33149; 35,00; 102; 34,90; 4909; 937; 936; 27,27; 4,79;
33178; 33197; 35,00; 102; 34,90; 4918; 937; 936; 27,77; 4,77;
33228; 33245; 35,00; 102; 34,90; 4918; 937; 935; 28,82; 4,80;
33278; 33293; 35,00; 101; 34,90; 4909; 937; 935; 28,46; 4,73;
33328; 33341; 35,00; 102; 34,90; 4918; 937; 937; 27,49; 4,80;
33378; 33389; 35,00; 102; 34,90; 4918; 937; 937; 27,60; 4,76;
33429; 33436; 35,00; 102; 34,90; 4918; 937; 937; 28,82; 4,83;
33478; 33484; 35,00; 102; 34,90; 4918; 937; 935; 28,24; 4,81;
33529; 33548; 35,00; 102; 34,90; 4918; 937; 936; 27,60; 4,80;
33578; 33596; 35,00; 102; 34,90; 4918; 937; 936; 27,47; 4,82;
33629; 33644; 35,00; 102; 34,90; 4926; 937; 939; 28,46; 4,79;
33678; 33692; 35,00; 102; 34,90; 4926; 937; 939; 28,90; 4,84;
33728; 33741; 35,00; 102; 34,90; 4926; 937; 936; 28,21; 4,78;
33779; 33788; 35,00; 102; 34,90; 4918; 937; 940; 27,58; 4,75;
33829; 33848; 35,00; 103; 34,90; 4926; 937; 938; 27,91; 4,77;
33878; 33896; 35,00; 102; 34,90; 4918; 937; 935; 28,18; 4,73;
33928; 33944; 35,00; 102; 34,90; 4918; 937; 937; 28,05; 4,78;
33979; 33992; 35,00; 102; 34,90; 4926; 937; 936; 27,71; 4,78;
34029; 34040; 35,00; 103; 34,90; 4918; 937; 940; 27,52; 4,77;
34079; 34088; 35,00; 102; 34,90; 4926; 937; 939; 28,85; 4,76;
34129; 34136; 35,00; 102; 34,90; 4926; 937; 937; 28,71; 4,76;
34179; 34184; 35,00; 102; 34,90; 4926; 937; 936; 27,82; 4,74;
34229; 34248; 35,00; 103; 34,90; 4926; 937; 936; 27,44; 4,81;
34279; 34296; 35,00; 102; 34,90; 4926; 937; 938; 28,96; 4,79;
34329; 34344; 35,00; 102; 34,90; 4926; 937; 935; 27,93; 4,79;
34379; 34392; 35,00; 102; 34,90; 4926; 937; 936; 27,66; 4,76;
34429; 34440; 35,00; 103; 34,90; 4926; 937; 940; 27,24; 4,80;
34479; 34488; 35,00; 102; 34,90; 4926; 937; 940; 28,46; 4,83;
34529; 34536; 35,00; 102; 34,90; 4926; 937; 939; 28,82; 4,78;
34579; 34584; 35,00; 102; 34,90; 4926; 937; 939; 27,74; 4,82;
34629; 34648; 35,00; 103; 34,90; 4934; 937; 936; 27,35; 4,80;
34679; 34696; 35,00; 102; 34,90; 4926; 937; 937; 27,99; 4,73;
34729; 34744; 35,00; 102; 34,90; 4926; 937; 939; 28,24; 4,70;
34779; 34792; 35,00; 102; 34,90; 4918; 937; 939; 27,74; 4,77;
34829; 34840; 35,00; 103; 34,90; 4934; 937; 937; 27,60; 4,73;
34879; 34888; 35,00; 102; 34,90; 4926; 937; 936; 27,47; 4,77;
34929; 34936; 35,00; 102; 34,90; 4926; 937; 937; 29,04; 4,77;
34979; 34984; 35,00; 102; 34,90; 4926; 937; 940; 28,13; 4,79;
35029; 35048; 35,00; 103; 34,90; 4934; 937; 937; 27,27; 4,76;
35079; 35096; 35,00; 102; 34,90; 4926; 937; 934; 27,91; 4,81;
35129; 35144; 35,00; 102; 34,90; 4934; 937; 939; 28,93; 4,81;
35179; 35192; 35,00; 102; 34,90; 4926; 937; 940; 27,69; 4,79;
35229; 35240; 35,00; 103; 34,90; 4926; 937; 940; 27,58; 4,81;
35279; 35288; 35,00; 102; 34,90; 4934; 937; 937; 27,66; 4,86;
35329; 35336; 35,00; 102; 34,90; 4926; 937; 938; 29,01; 4,83;
35379; 35384; 35,00; 102; 34,90; 4934; 937; 937; 28,27; 4,81;
35429; 35448; 35,00; 103; 34,90; 4934; 937; 939; 27,35; 4,81;
35479; 35496; 35,00; 102; 34,90; 4934; 937; 937; 27,77; 4,78;
35529; 35544; 35,00; 102; 34,90; 4934; 937; 939; 28,57; 4,79;
35579; 35592; 35,00; 102; 34,90; 4934; 937; 936; 27,88; 4,78;
35629; 35640; 35,00; 103; 34,90; 4934; 937; 935; 27,58; 4,80;
35679; 35688; 35,00; 103; 34,90; 4934; 937; 936; 27,88; 4,76;
35729; 35736; 35,00; 102; 34,90; 4934; 937; 937; 29,15; 4,70;
35779; 35784; 35,00; 102; 34,90; 4926; 937; 934; 28,24; 4,78;
35829; 35848; 35,00; 103; 34,90; 4934; 937; 937; 27,44; 4,79;
35879; 35896; 35,00; 102; 34,90; 4934; 937; 940; 28,35; 4,78;
35929; 35944; 35,00; 102; 34,90; 4942; 937; 937; 28,49; 4,76;
35979; 35992; 35,00; 102; 34,90; 4934; 937; 939; 27,41; 4,80;
36029; 36040; 35,00; 103; 34,90; 4934; 937; 936; 27,55; 4,79;
36079; 36088; 35,00; 103; 34,90; 4934; 937; 937; 27,71; 4,84;
36129; 36136; 35,00; 102; 34,90; 4934; 937; 939; 28,82; 4,77;
36179; 36184; 35,00; 102; 34,90; 4934; 937; 940; 27,80; 4,79;
36229; 36248; 35,00; 103; 34,90; 4942; 937; 935; 27,30; 4,90;
36279; 36296; 35,00; 103; 34,90; 4934; 937; 937; 28,16; 4,80;
36329; 36344; 35,00; 102; 34,90; 4934; 937; 939; 28,46; 4,81;
36379; 36392; 35,00; 102; 34,90; 4942; 937; 940; 27,69; 4,76;
36429; 36440; 35,00; 103; 34,90; 4934; 937; 936; 27,44; 4,75;
36479; 36488; 35,00; 103; 34,90; 4934; 937; 935; 28,16; 4,79;
36529; 36536; 35,00; 102; 34,90; 4942; 937; 939; 28,82; 4,78;
36579; 36584; 35,00; 102; 34,90; 4934; 937; 940; 27,47; 4,73;
36629; 36648; 35,00; 103; 34,90; 4942; 937; 937; 27,27; 4,79;
36679; 36696; 35,00; 103; 34,90; 4942; 937; 939; 28,68; 4,72;
36729; 36744; 35,00; 102; 34,90; 4942; 937; 936; 27,69; 4,80;
36779; 36792; 35,00; 102; 34,90; 4942; 937; 939; 27,71; 4,79;
36829; 36839; 35,00; 103; 34,90; 4934; 937; 940; 27,58; 4,81;
36879; 36888; 35,00; 103; 34,90; 4934; 937; 936; 28,98; 4,77;
36929; 36935; 35,00; 103; 34,90; 4934; 937; 936; 28,21; 4,76;
36979; 36984; 35,00; 102; 34,90; 4942; 937; 935; 27,38; 4,83;
37029; 37048; 35,00; 103; 34,90; 4934; 937; 938; 27,96; 4,85;
37079; 37096; 35,00; 103; 34,90; 4942; 937; 940; 28,24; 4,78;
37129; 37149; 35,00; 103; 34,90; 4950; 937; 936; 27,80; 4,79;
37179; 37197; 35,00; 102; 34,90; 4942; 937; 936; 27,44; 4,76;
37229; 37245; 35,00; 103; 34,90; 4950; 937; 940; 27,91; 4,75;
37279; 37293; 35,00; 103; 34,90; 4942; 937; 940; 28,57; 4,78;
37329; 37340; 35,00; 103; 34,90; 4950; 937; 937; 27,77; 4,73;
37379; 37388; 35,00; 102; 34,90; 4942; 937; 939; 27,11; 4,74;
37429; 37436; 35,00; 102; 34,90; 4942; 937; 935; 28,82; 4,78;
37479; 37484; 35,00; 103; 34,90; 4942; 937; 937; 27,74; 4,75;
37529; 37548; 35,00; 103; 34,90; 4950; 937; 936; 27,38; 4,72;
37579; 37596; 35,00; 102; 34,90; 4950; 937; 936; 27,66; 4,76;
37629; 37644; 35,00; 102; 34,90; 4942; 937; 936; 28,71; 4,74;
37680; 37692; 35,00; 103; 34,90; 4950; 937; 935; 28,63; 4,77;
37729; 37740; 35,00; 103; 34,90; 4950; 937; 936; 27,24; 4,76;
37779; 37788; 35,00; 102; 34,90; 4950; 937; 937; 28,27; 4,79;
37829; 37836; 35,00; 102; 34,90; 4950; 937; 939; 28,18; 4,79;
37879; 37884; 35,00; 103; 34,90; 4950; 937; 934; 27,69; 4,77;
37929; 37948; 35,00; 103; 34,90; 4942; 937; 943; 27,19; 4,79;
37979; 37996; 35,00; 102; 34,90; 4950; 937; 939; 28,79; 4,72;
38029; 38044; 35,00; 102; 34,90; 4950; 937; 940; 28,24; 4,76;
38079; 38092; 35,00; 103; 34,90; 4942; 937; 938; 27,41; 4,79;
38129; 38140; 35,00; 103; 34,90; 4950; 937; 935; 27,58; 4,77;
38179; 38188; 35,00; 102; 34,90; 4950; 937; 935; 28,85; 4,83;
38229; 38236; 35,00; 102; 34,90; 4950; 937; 937; 27,49; 4,76;
38279; 38284; 35,00; 103; 34,90; 4950; 937; 940; 27,58; 4,81;
38329; 38348; 35,00; 103; 34,90; 4942; 937; 935; 28,46; 4,83;
38379; 38396; 35,00; 103; 34,90; 4950; 937; 936; 28,57; 4,83;
38430; 38444; 35,00; 102; 34,90; 4950; 937; 939; 28,74; 4,78;
38479; 38492; 35,00; 103; 34,90; 4942; 937; 937; 27,60; 4,80;
38529; 38540; 35,00; 103; 34,90; 4950; 937; 937; 28,32; 4,73;
38579; 38588; 35,00; 103; 34,90; 4942; 937; 938; 27,91; 4,79;
38629; 38636; 35,00; 102; 34,90; 4950; 937; 938; 27,58; 4,85;
38679; 38684; 35,00; 103; 34,90; 4950; 937; 936; 27,60; 4,81;
38729; 38748; 35,00; 103; 34,90; 4950; 937; 935; 27,88; 4,79;
38779; 38796; 35,00; 103; 34,90; 4942; 937; 939; 27,63; 4,77;
38829; 38844; 35,00; 102; 34,90; 4950; 937; 935; 27,82; 4,75;
38879; 38892; 35,00; 102; 34,90; 4950; 937; 940; 28,85; 4,86;
38929; 38940; 35,00; 103; 34,90; 4950; 937; 940; 28,82; 4,81;
38979; 38988; 35,00; 103; 34,90; 4950; 937; 940; 27,58; 4,84;
39029; 39036; 35,00; 102; 34,90; 4950; 937; 936; 27,91; 4,76;
39079; 39099; 35,00; 102; 34,90; 4958; 937; 935; 27,52; 4,74;
39129; 39147; 35,00; 103; 34,90; 4958; 937; 937; 29,04; 4,79;
39179; 39195; 35,00; 103; 34,90; 4950; 937; 940; 27,22; 4,76;
39229; 39243; 35,00; 102; 34,90; 4950; 937; 936; 27,19; 4,74;
39279; 39291; 35,00; 102; 34,90; 4958; 937; 935; 28,46; 4,79;
39329; 39339; 35,00; 103; 34,90; 4950; 937; 936; 27,82; 4,74;
39379; 39387; 35,00; 103; 34,90; 4958; 937; 939; 27,93; 4,67;
39429; 39435; 35,00; 102; 34,90; 4950; 937; 939; 28,71; 4,72;
39479; 39499; 35,00; 102; 34,90; 4950; 937; 937; 28,60; 4,75;
39529; 39547; 35,00; 103; 34,90; 4958; 937; 936; 27,91; 4,74;
39579; 39595; 35,00; 103; 34,90; 4950; 937; 936; 27,08; 4,77;
39629; 39642; 35,00; 102; 34,90; 4950; 937; 938; 27,35; 4,82;
39679; 39690; 35,00; 102; 34,90; 4950; 937; 936; 27,74; 4,73;
39729; 39738; 35,00; 103; 34,90; 4958; 937; 939; 27,91; 4,82;
39779; 39786; 35,00; 103; 34,90; 4958; 937; 936; 27,88; 4,80;
39829; 39835; 35,00; 103; 34,90; 4958; 937; 940; 29,01; 4,77;
39880; 39898; 35,00; 102; 34,90; 4950; 937; 940; 28,13; 4,84;
39929; 39946; 35,00; 103; 34,90; 4958; 937; 935; 27,27; 4,82;
39979; 39994; 35,00; 103; 34,90; 4950; 937; 939; 28,68; 4,69;

